Gene_ID	Healthy_012	Healthy_011	Healthy_015	Healthy_013	AcneInversa_ROS11E	AcneInversa_ROS8C1	AcneInversa_ROS4D1
Group	Healthy	Healthy	Healthy	Healthy	Acne_Inversa	Acne_Inversa	Acne_Inversa
ENSG00000232411	1.44666	2.18708	1.92319	1.28727	1.16398	2.20213	2.48625
ENSG00000123607	6.06041	5.91378	6.04708	6.09582	6.14027	5.83113	6.28607
ENSG00000224490	3.08922	3.1952	3.31449	2.93583	2.44037	3.35148	3.14114
ENSG00000236107	0.594126	1.20508	1.47854	0.883744	0	0.941668	0.594126
ENSG00000144285	0	1.20508	1.995	1.7588	0	1.24618	0.594126
ENSG00000169432	4.80941	4.7839	5.09867	5.24407	4.68595	4.36474	5.17199
ENSG00000136546	5.57539	5.67954	5.40594	5.37065	4.67991	3.46661	2.90853
ENSG00000214211	1.44666	2.48625	0	0.594126	0.594126	0.941668	0.594126
ENSG00000172318	2.2965	3.1952	0.941668	2.5067	0.594126	0	1.47854
ENSG00000198648	5.79435	5.72955	5.8986	6.16025	5.79974	5.43908	5.8566
ENSG00000238259	1.90412	2.22936	2.44037	2.6985	2.09465	1.7588	2.28289
ENSG00000172292	6.89117	7.0675	6.93586	6.68838	6.08722	5.83784	5.9631
ENSG00000265694	0.594126	1.28727	1.66669	1.28727	0	1.24618	0.594126
ENSG00000199348	1.64065	1.53646	1.28727	1.53646	0.594126	0	1.47854
ENSG00000227617	0.767897	1.73678	1.80285	1.53646	0.594126	0.941668	0.594126
ENSG00000163072	5.44697	5.20216	5.30721	5.49457	5.00236	4.57677	4.4764
ENSG00000152253	2.22936	2.89492	2.52714	2.5067	3.63994	2.92948	2.81235
ENSG00000152254	1.12288	1.73678	0.594126	1.7588	0	0	0.594126
ENSG00000073734	2.44037	3.1952	3.89526	2.87278	2.0796	2.0309	1.80285
ENSG00000073737	4.10582	3.90104	3.46258	3.59446	4.98771	4.75786	4.3002
ENSG00000081479	1.86302	4.1795	4.15951	2.64471	2.39632	1.90412	2.12653
ENSG00000163093	4.24077	4.00259	3.98367	4.27355	3.37336	4.03035	3.32855
ENSG00000239474	2.58731	2.7567	2.34641	2.64471	2.64471	2.85076	2.12653
ENSG00000138399	5.64095	5.51888	5.36839	5.44753	5.5909	5.52716	5.85417
ENSG00000138398	6.44421	6.19337	6.28552	6.52704	6.65038	6.27262	6.39132
ENSG00000154479	2.31012	2.96352	2.5067	3.15194	2.77364	2.20213	2.48625
ENSG00000144362	3.43372	3.73039	3.29079	3.77573	3.11796	2.85076	2.93583
ENSG00000213160	4.31582	3.89526	4.00965	4.01232	4.19895	4.00259	3.89278
ENSG00000231550	0.594126	0.825821	0	1.53646	1.69274	1.28727	0.594126
ENSG00000138385	5.57688	5.13948	5.48013	5.46506	5.80249	5.48815	5.81062
ENSG00000138382	4.8934	4.7753	5.01106	4.86602	4.64946	4.67642	4.8382
ENSG00000144357	7.41383	7.30393	7.3537	7.41042	7.11471	6.78335	7.12233
ENSG00000227176	3.1952	2.92948	3.1007	3.44961	3.15194	2.84303	3.26127
ENSG00000071909	3.77573	3.73039	3.36896	3.91375	3.26127	2.91586	3.12356
ENSG00000231898	1.6146	2.15841	1.20508	1.73678	1.69274	0.941668	0.297063
ENSG00000213981	2.54916	2.22936	1.86302	2.0309	1.16398	1.7588	1.7588
ENSG00000222033	2.98321	3.31449	2.54916	2.33498	1.69274	1.28727	0.594126
ENSG00000204335	2.54916	3.2764	2.68864	2.93583	2.58731	2.97657	1.7588
ENSG00000234350	1.86302	1.73678	1.86302	1.92319	2.39632	1.6146	1.7588
ENSG00000239467	1.90412	1.53646	0.941668	0.825821	1.69274	0	2.48625
ENSG00000128683	2.5067	1.96134	1.995	0.825821	2.20213	2.32255	1.16398
ENSG00000115806	6.37246	6.58093	6.36254	6.28791	6.39535	6.52153	6.60071
ENSG00000198586	6.71928	6.54803	6.55113	6.6519	6.73353	6.59085	6.81123
ENSG00000123600	6.37636	6.33727	6.2588	6.55132	6.05834	6.02948	5.8986
ENSG00000224553	1.28727	1.73678	1.20508	2.0309	1.71476	2.0309	1.92319
ENSG00000115827	5.95195	5.74537	5.8614	5.73302	5.75691	5.58406	5.72719
ENSG00000228507	1.28727	0.883744	0.709973	0.594126	1.16398	0.594126	1.92319
ENSG00000233762	2.31012	2.2965	2.77364	2.44037	1.16398	2.0309	3.08258
ENSG00000071967	8.02039	8.02643	8.02371	8.32681	7.73105	7.57223	7.4043
ENSG00000077380	6.30583	6.1003	6.23398	6.26828	6.14972	6.01055	6.15866
ENSG00000115840	6.06732	6.14588	6.06041	6.26419	5.95532	5.79864	5.82837
ENSG00000128708	5.81599	5.57007	5.70769	5.80593	5.81062	5.47167	5.87956
ENSG00000172878	4.2701	4.45112	4.42676	4.36975	4.63233	4.37775	4.30193
ENSG00000144355	1.8821	1.28727	0.709973	2.0309	1.16398	1.28727	0.594126
ENSG00000115844	1.28727	0.495105	1.7588	1.7588	1.16398	0	0.594126
ENSG00000091409	7.87983	7.87619	7.78179	7.85424	7.82697	7.96936	7.47747
ENSG00000226963	3.04031	2.9428	2.58731	2.33498	2.98321	3.83648	3.27156
ENSG00000232788	3.58076	3.67957	3.35148	3.30001	3.69901	3.91375	3.24154
ENSG00000225205	4.14118	3.93901	3.90859	3.97653	4.56745	5.08202	4.88663
ENSG00000152256	6.83363	6.64456	6.77487	6.60419	7.2036	7.65163	7.68163
ENSG00000199866	0	0.099021	0.594126	0.594126	0.65205	2.32255	3.08922
ENSG00000230104	1.12288	2.0796	1.28727	0.594126	1.16398	1.7588	1.7588
ENSG00000228016	2.68864	2.81235	2.90189	2.33498	2.40776	3.23652	2.80502
ENSG00000091428	5.75245	5.86604	6.21181	6.02948	5.42965	5.21281	4.7514
ENSG00000232292	2.21574	2.49684	2.62683	2.54916	2.12653	2.0309	0.594126
ENSG00000091436	6.68736	6.52435	6.48497	6.83569	6.72171	6.66302	6.48105
ENSG00000238133	3.59817	3.35148	3.35148	3.1952	3.34174	3.58076	3.11796
ENSG00000144354	5.21608	5.38024	5.25363	5.44697	5.39657	5.10269	4.55387
ENSG00000237016	1.86302	3.22667	1.84394	1.92319	1.96134	2.20213	1.16398
ENSG00000224638	0	1.96134	1.53646	0.594126	0.594126	0.594126	2.48625
ENSG00000172845	7.47468	7.30692	7.3704	7.38916	7.48838	7.44749	7.58865
ENSG00000271151	3.00962	2.8274	3.16252	2.33498	2.83606	2.61625	2.64471
ENSG00000273258	1.86302	1.73678	2.20213	2.0309	0.65205	1.28727	0.594126
ENSG00000260868	1.64065	1.66669	2.0309	1.92319	0.594126	2.44037	1.92319
ENSG00000138430	5.92036	5.58709	5.79188	5.8566	5.75069	5.53119	5.66189
ENSG00000270799	3.29533	3.12896	3.36896	3.26127	2.68864	3.23652	3.34174
ENSG00000243770	2.2965	1.66669	1.69274	1.7588	1.16398	1.92319	1.16398
ENSG00000231453	1.92319	0.883744	1.12288	2.49684	1.73678	3.26127	2.31012
ENSG00000138433	5.14839	4.60177	4.97254	5.18875	5.58178	5.34588	5.83743
ENSG00000144306	5.19952	5.32105	5.41886	5.3141	5.06862	5.12425	5.32242
ENSG00000163328	6.133	6.00588	6.35184	6.19337	6.26419	5.99173	6.58762
ENSG00000226853	1.12288	1.58855	0.767897	0	2.0309	1.28727	2.81235
ENSG00000279884	2.12653	0.495105	1.12288	2.4518	2.91586	2.77364	3.12356
ENSG00000236449	3.62616	3.30001	3.61926	3.5911	4.56464	4.35149	4.32951
ENSG00000206965	0.594126	0.198042	0	0.941668	1.69274	1.28727	1.16398
ENSG00000115935	6.2945	6.16025	6.3849	6.46586	7.79894	7.6971	7.98699
ENSG00000237798	0.594126	1.69274	1.53646	2.0309	3.07114	2.85076	3.12356
ENSG00000138435	2.12653	0.883744	0	1.28727	0.594126	0	2.2965
ENSG00000128656	4.39246	4.25555	4.01675	4.36975	5.71664	5.73537	5.64021
ENSG00000227187	1.12288	0.198042	0	0	2.0309	0.941668	0.594126
ENSG00000115966	6.31219	6.25405	6.19421	6.28384	6.4826	6.47659	6.71557
ENSG00000277948	1.64065	1.90412	2.18708	2.0309	1.44666	1.28727	2.2965
ENSG00000229750	0.594126	1.28727	1.53646	0.594126	0.594126	1.28727	1.80285
ENSG00000154518	6.56942	6.86223	6.64034	6.67293	6.44055	6.39814	6.76494
ENSG00000144320	6.77768	6.80309	6.65313	6.74385	6.36937	6.47098	6.40094
ENSG00000128714	1.28727	0	1.84394	0.941668	1.90412	0	0.594126
ENSG00000128713	2.48625	2.14158	2.77364	2.54916	3.12896	0.941668	2.12653
ENSG00000128710	3.85568	4.04205	3.9419	4.10582	4.70002	3.26127	3.43372
ENSG00000237380	2.78913	1.90412	2.78913	2.64471	3.46661	2.87278	3.12896
ENSG00000128709	3.90362	3.36896	4.09287	3.97653	4.47179	4.5567	3.73995
ENSG00000175879	3.86898	3.91375	3.87737	3.83648	4.52235	4.38273	4.74901
ENSG00000128652	3.03423	3.35148	3.26127	3.12896	3.23652	3.82478	3.12896
ENSG00000207744	1.6146	0	1.20508	0	0	1.92319	0.594126
ENSG00000278500	2.21574	0.825821	1.86302	1.58855	0.65205	2.20213	2.12653
ENSG00000170166	1.28727	1.92319	2.38489	1.58855	1.69274	2.32255	1.16398
ENSG00000272729	2.11148	2.0309	1.995	1.7588	2.2965	2.83606	1.16398
ENSG00000224189	3.60219	3.04031	2.92948	3.37336	4.01897	3.9419	3.79366
ENSG00000226363	1.12288	1.28727	0.65205	0.941668	2.0796	0.594126	1.995
ENSG00000128645	0.594126	0.594126	1.08179	0.594126	1.44666	1.28727	1.16398
ENSG00000218175	1.28727	1.58855	1.995	1.7588	1.16398	1.7588	2.79686
ENSG00000128654	5.47167	5.61901	5.48342	5.39137	5.29686	5.29686	5.26947
ENSG00000237260	2.14158	2.14158	1.995	2.11148	1.47854	1.92319	1.16398
ENSG00000229434	1.12288	2.0309	1.86302	1.28727	1.69274	1.28727	0.594126
ENSG00000236231	2.54916	2.0309	2.5067	2.47482	1.7588	1.28727	1.16398
ENSG00000272551	1.86302	2.0309	1.96134	0.941668	1.47854	1.7588	0.594126
ENSG00000163364	3.08922	3.07114	3.16791	3.29079	3.62616	3.12356	4.20691
ENSG00000224577	2.12653	1.28727	2.0309	2.54916	1.69274	2.6985	2.79686
ENSG00000230552	3.67636	3.26127	3.69587	3.64315	3.08258	3.34174	2.93583
ENSG00000237053	1.90412	2.0309	2.20213	2.11148	1.7588	1.28727	1.7588
ENSG00000279205	1.90412	1.90412	1.16398	2.22936	2.0309	0.594126	1.16398
ENSG00000236501	1.28727	0.594126	1.16398	0.594126	1.16398	1.28727	1.16398
ENSG00000170144	7.11628	6.85034	6.99948	7.16535	7.2142	6.89496	6.88806
ENSG00000116044	7.39899	7.14543	7.42703	7.56961	7.25519	7.2592	6.99441
ENSG00000225808	3.22667	3.48672	3.34174	3.68585	2.80502	3.11796	2.90189
ENSG00000265396	1.12288	1.58855	0.941668	2.0309	0.65205	0.594126	1.16398
ENSG00000222043	2.5067	2.60639	3.11796	3.81918	3.26127	3.11796	2.62683
ENSG00000213963	5.5199	5.48013	5.79743	5.19512	4.73682	4.95562	4.39553
ENSG00000271825	2.79686	3.12896	2.62683	3.22667	2.48625	2.32255	1.97817
ENSG00000271996	2.79686	3.12896	3.49063	3.17293	2.56824	2.37246	2.12653
ENSG00000280374	1.90412	2.0309	2.58731	2.11148	2.11148	1.995	3.07114
ENSG00000237178	1.6146	0	0	1.53646	1.73678	0	1.78082
ENSG00000018510	6.16134	6.04136	6.03623	6.27144	6.51712	6.53986	6.5687
ENSG00000196659	4.36155	4.5403	4.33978	4.48072	4.15951	3.96176	4.28098
ENSG00000197557	4.6272	4.50522	4.40178	4.36975	4.10582	3.96176	4.33978
ENSG00000128655	3.69901	3.95409	3.83906	3.9419	1.44666	2.20213	1.78082
ENSG00000155636	5.13496	4.90569	5.10563	5.02039	5.22658	5.0092	5.39828
ENSG00000079156	5.77053	5.48598	5.68209	6.35064	4.55543	4.52235	3.89278
ENSG00000223960	4.84508	4.52509	4.61324	4.7164	5.25475	5.06862	5.41313
ENSG00000180228	5.89162	5.7597	5.90576	5.97979	5.61265	5.7654	5.78366
ENSG00000204311	3.44961	3.62616	3.52887	3.64315	3.22667	3.36482	3.08258
ENSG00000238082	1.92319	1.96134	1.35103	1.56251	1.44666	1.995	1.7588
ENSG00000079150	4.08446	4.01675	4.1432	4.30885	4.61324	4.95928	4.86296
ENSG00000116095	5.98184	6.00289	6.01332	6.10923	6.10838	6.22588	6.36888
ENSG00000237298	5.12425	5.06138	5.23482	4.877	5.30721	4.96016	5.26078
ENSG00000155657	8.11727	7.98301	8.53643	8.15971	8.34636	8.08125	8.28786
ENSG00000270956	2.5067	1.58855	1.86302	1.7588	1.7588	2.20213	1.97817
ENSG00000270277	2.79686	2.48625	2.7567	2.77364	3.31449	2.90189	2.90189
ENSG00000279598	4.24651	3.97893	3.8444	3.90859	4.41912	3.64667	3.90859
ENSG00000270574	2.5067	1.96134	2.60639	2.64471	2.60639	2.32255	2.92948
ENSG00000271141	2.33498	2.35884	2.0309	1.92319	2.31012	1.92319	1.80285
ENSG00000271401	1.6146	0.767897	2.18708	0.594126	0.594126	1.12288	2.5067
ENSG00000267784	0.594126	1.58855	0.941668	0.594126	0.65205	0.594126	1.80285
ENSG00000163492	4.65459	4.13075	5.34112	5.00589	5.17653	5.1553	5.92308
ENSG00000187231	6.28892	6.22563	6.23264	6.65991	6.38941	6.18285	6.49691
ENSG00000144331	4.63598	4.0621	3.90104	4.12869	3.404	3.42544	2.5067
ENSG00000213126	1.28727	0	0.65205	0.941668	0.65205	0	1.97817
ENSG00000163510	5.56319	5.22185	5.41313	5.60181	5.70432	5.41313	5.84915
ENSG00000281131	1.92319	0	0.65205	1.53646	0	0.594126	0.594126
ENSG00000170035	5.28662	5.03719	5.28007	5.37318	5.17731	5.36367	5.61948
ENSG00000234663	0.594126	0	1.35103	0	3.42104	3.05311	4.18933
ENSG00000115232	4.64946	4.52647	4.53618	4.62092	7.04927	6.9139	7.38876
ENSG00000188452	2.90853	1.96134	2.18708	2.87278	5.07826	5.03054	5.61809
ENSG00000260742	3.47413	2.90853	2.7567	2.74804	2.2965	1.995	2.12653
ENSG00000138434	8.25785	8.0517	8.28786	8.3039	7.64324	7.63466	7.06254
ENSG00000150722	2.33498	1.92319	2.18708	2.4518	1.44666	1.7588	2.0309
ENSG00000115252	3.99809	3.77573	3.62254	4.00965	4.69772	4.58329	4.94662
ENSG00000077232	7.08202	6.98096	6.71809	6.95707	7.16626	7.13576	7.10524
ENSG00000162998	4.46881	5.60929	5.45738	4.97628	4.15751	4.0577	3.53258
ENSG00000061676	8.0283	7.84974	7.98415	8.03346	7.54061	7.31497	7.09657
ENSG00000202141	2.58731	2.12653	1.71476	2.48625	0	1.995	1.7588
ENSG00000162999	4.23893	4.12272	4.00965	4.08446	3.58076	3.90104	3.86107
ENSG00000163002	5.129	5.07406	5.06138	5.16775	4.8382	4.55543	5.10024
ENSG00000272800	1.6146	1.6146	2.39632	2.18708	2.22936	1.6146	1.16398
ENSG00000283839	1.12288	0	0.65205	0.594126	2.72349	1.92319	2.58731
ENSG00000170396	0.594126	0.594126	0	0.941668	0.65205	1.6146	3.47804
ENSG00000225406	0	1.92319	1.71476	0	1.66669	1.08179	0.594126
ENSG00000226747	1.12288	2.12653	2.21574	2.0309	0.594126	0.594126	0.594126
ENSG00000188738	5.69822	5.62773	5.99688	5.57103	5.54499	4.68474	4.46165
ENSG00000231646	2.15841	2.39632	1.35103	1.28727	1.41478	1.28727	2.12653
ENSG00000224019	2.87278	2.39632	3.1952	2.85809	2.90853	1.28727	2.12653
ENSG00000237877	3.8799	3.89278	4.07125	4.17742	3.81106	3.49063	3.47804
ENSG00000226410	3.26127	3.1952	2.88094	3.07698	2.85076	2.31012	2.33498
ENSG00000232568	1.86302	2.22936	1.35103	2.18708	2.44037	2.20213	1.92319
ENSG00000259915	3.91923	3.86107	3.24622	3.47032	3.53258	3.49063	3.32855
ENSG00000227692	3.31449	2.90189	3.22667	3.11213	2.76442	2.20213	2.5067
ENSG00000065548	6.40172	5.90121	6.10774	6.26711	6.43663	6.15839	6.22588
ENSG00000224323	2.71532	2.54916	2.21574	2.64471	2.0309	2.35884	0.594126
ENSG00000138448	7.99527	7.80285	7.73384	7.76714	8.20102	7.95313	8.23832
ENSG00000227227	1.86302	2.32255	1.35103	2.0309	2.0309	2.48625	2.93583
ENSG00000144369	5.03983	4.65459	4.7164	5.00065	5.11585	5.10887	4.877
ENSG00000224063	3.56238	3.82478	3.89803	3.58076	3.59817	3.30001	3.24154
ENSG00000064989	5.92343	5.99356	5.47647	5.70816	6.32071	6.05979	6.24667
ENSG00000231739	2.14158	2.87278	1.84394	1.92319	2.5067	2.77364	1.7588
ENSG00000003436	6.05078	5.63614	6.10148	5.97365	6.47417	6.24838	6.14027
ENSG00000231689	1.28727	1.90412	1.35103	1.20508	1.7588	0.594126	1.995
ENSG00000144366	5.77699	5.81062	5.72668	5.66497	5.59659	5.08833	5.38334
ENSG00000207951	1.28727	2.14158	0.825821	0	0.65205	0.594126	1.20508
ENSG00000223523	0.594126	2.80502	2.20213	1.7588	2.15841	1.7588	2.12653
ENSG00000174325	1.16398	0	0.65205	0.941668	2.5067	1.6146	2.33498
ENSG00000168542	10.2656	10.3645	9.98	10.701	12.4333	11.9612	12.078
ENSG00000284180	1.16398	0	1.28727	0.594126	2.15841	2.0309	1.97817
ENSG00000204262	7.63605	7.69907	7.3932	7.84974	9.78824	9.5452	9.98
ENSG00000228073	1.86302	1.90412	1.64065	2.0309	2.67076	2.0309	3.72731
ENSG00000213601	1.92319	2.14158	1.35103	0.594126	0.65205	1.6146	1.97817
ENSG00000115368	6.19654	5.8959	6.097	6.14729	6.26749	6.0244	6.20258
ENSG00000138449	7.13825	6.55113	6.63826	6.78727	7.17765	7.10995	7.24153
ENSG00000138381	5.89162	5.56807	5.64195	5.60455	5.74537	5.68688	6.04569
ENSG00000151687	4.7753	4.92002	4.83591	4.76789	5.09167	4.91605	5.46793
ENSG00000128694	4.91068	4.72555	4.57405	4.59007	4.65577	4.40662	4.89431
ENSG00000253559	1.86302	1.66669	2.56824	1.7588	1.41478	2.0309	2.79686
ENSG00000273240	1.86302	1.28727	2.20213	1.90412	0.65205	2.12653	2.12653
ENSG00000128699	6.26828	6.19819	6.40279	6.46626	6.38024	6.17229	6.42581
ENSG00000064933	5.61161	5.35069	5.44868	5.5618	5.74623	5.62871	5.94881
ENSG00000187699	5.46793	5.79435	5.57795	5.67818	5.41615	5.75069	5.7863
ENSG00000204253	0	0.941668	1.28727	0.941668	0	1.28727	1.7588
ENSG00000138379	2.12653	2.66259	1.84394	1.7588	1.41478	1.84394	2.12653
ENSG00000198130	6.25672	6.21664	6.25264	6.19156	5.93843	5.94881	5.50029
ENSG00000151689	5.16475	5.05879	5.33787	5.17854	5.22384	5.73864	5.16116
ENSG00000151690	7.19272	7.181	7.30577	7.47349	6.71069	6.65766	6.30984
ENSG00000272979	2.58731	2.54916	2.56824	2.22936	1.66669	2.65337	2.79686
ENSG00000189362	5.59706	5.60556	5.7445	5.9472	5.60129	5.73951	5.72211
ENSG00000233654	1.92319	1.66669	2.21574	2.0309	2.2965	2.0309	2.67076
ENSG00000284052	5.03719	5.29961	5.30721	5.06686	4.21847	4.08446	4.01897
ENSG00000138386	7.14543	7.15551	7.34714	7.25482	6.65275	6.65275	6.59225
ENSG00000228509	3.50569	3.47804	3.43764	3.04031	2.64471	2.95052	2.90189
ENSG00000235852	3.1952	3.79366	3.84729	3.79366	3.50197	3.69901	4.0621
ENSG00000115419	7.30661	7.57809	7.30528	7.73975	7.53098	7.51079	7.59917
ENSG00000115415	6.82312	6.50976	6.77094	6.85511	7.88775	8.21086	8.60117
ENSG00000229023	1.86302	1.90412	1.995	2.22936	3.1952	3.36896	4.0621
ENSG00000231858	1.16398	0.594126	0.941668	0.594126	1.66669	2.31012	2.79686
ENSG00000138378	3.51331	3.08258	3.83648	4.27355	5.49457	4.9528	5.94283
ENSG00000280083	1.28727	1.28727	1.97817	2.58731	1.90412	2.21574	2.49684
ENSG00000227542	2.11148	2.38489	2.01407	2.0309	3.23652	2.73987	2.67076
ENSG00000128641	7.03345	6.55484	6.64754	6.80811	7.33437	7.1909	7.10629
ENSG00000252130	1.28727	0.941668	1.28727	0.941668	1.66669	1.7588	1.7588
ENSG00000173559	6.38394	5.77004	6.0143	5.94357	7.88627	7.62319	7.80704
ENSG00000168497	4.81985	4.67991	5.07826	5.38024	5.50547	5.24562	5.09706
ENSG00000233766	1.92319	1.66669	1.66669	2.33498	2.2965	1.35103	0.594126
ENSG00000213946	1.16398	0.198042	0	0.594126	1.66669	0.941668	1.7588
ENSG00000144339	1.92319	1.28727	2.22936	0.594126	1.66669	0.594126	1.7588
ENSG00000196950	6.66336	6.1193	6.15839	6.11524	6.35427	6.013	6.4734
ENSG00000201813	0.594126	1.28727	0.941668	0.941668	1.08179	1.31915	0.594126
ENSG00000118997	4.16354	4.3002	3.75493	4.10791	3.64975	3.79921	3.72437
ENSG00000203435	1.28727	1.41478	1.28727	1.20508	0.65205	0.594126	2.09465
ENSG00000081320	6.54803	6.44464	6.49952	6.72171	7.79305	7.49233	7.84974
ENSG00000272211	4.37462	4.08646	4.27355	4.19138	5.63138	5.10813	5.48178
ENSG00000138411	6.00838	5.92614	5.7597	6.11433	6.03895	5.61995	5.93192
ENSG00000229056	3.11796	3.11796	2.20213	2.64471	2.95717	2.68864	2.44037
ENSG00000276200	0.594126	0.941668	0.941668	1.47854	0.982765	0.982765	1.20508
ENSG00000144395	3.43372	3.12896	3.42544	3.66991	4.19138	3.29533	3.38703
ENSG00000119041	6.17092	6.04068	6.03735	6.00106	6.16873	5.94009	6.10058
ENSG00000187944	2.49684	3.16252	2.37246	1.7588	1.73678	2.12653	0.594126
ENSG00000280176	0	1.90412	1.35103	1.20508	0	0.941668	0.594126
ENSG00000197121	7.12616	7.29307	7.22786	7.09145	6.47659	6.16025	5.46793
ENSG00000065413	5.86399	5.58359	5.9151	6.12902	7.39114	7.17938	7.67128
ENSG00000225636	1.66669	0.594126	1.7588	1.20508	2.37246	2.39632	3.35148
ENSG00000224442	1.92319	1.90412	1.66669	1.20508	3.404	3.29533	3.84168
ENSG00000231621	1.66669	0	1.66669	1.7588	3.15733	2.68864	3.11796
ENSG00000236977	3.24154	3.31449	3.24622	3.52887	4.95562	4.70584	5.1553
ENSG00000230482	2.54916	2.48625	2.72349	3.06506	4.0776	3.98367	4.15951
ENSG00000115524	8.40913	8.16821	8.30207	8.44872	8.72551	8.36836	8.41133
ENSG00000202434	1.16398	1.38291	0.594126	1.20508	0.65205	1.35103	2.32255
ENSG00000115520	5.40174	5.56699	5.18305	5.4105	5.3539	5.41824	5.80129
ENSG00000144381	7.39979	7.02946	6.97192	6.87513	6.98494	6.52704	6.5698
ENSG00000115541	4.96836	5.18572	4.6272	4.15951	4.38273	4.00259	4.62597
ENSG00000115540	5.4519	5.45738	5.32497	5.47529	5.08833	4.98329	4.81874
ENSG00000231699	1.12288	2.11148	2.0309	2.0309	1.73678	2.21574	1.16398
ENSG00000162944	4.81874	4.75574	4.73682	4.88156	5.20657	5.30088	5.18875
ENSG00000247626	5.12746	5.26422	5.03719	5.16699	4.72888	4.96279	5.07268
ENSG00000152430	2.12653	2.11148	1.35103	1.20508	1.92319	1.6146	1.7588
ENSG00000115896	4.61074	4.60562	4.44052	4.78937	5.26802	5.1382	5.39253
ENSG00000119042	4.94466	4.68595	4.61074	4.65698	5.12499	4.98225	5.33049
ENSG00000226124	4.28098	4.32622	3.79366	3.71513	3.46258	3.63602	3.84168
ENSG00000232732	2.35884	1.92319	2.58731	2.90853	2.15841	2.48625	0.594126
ENSG00000178074	5.55438	5.49039	5.39443	5.57539	5.31619	5.20512	5.47529
ENSG00000162971	5.56473	5.40918	5.49701	5.71462	5.63789	5.47529	5.25475
ENSG00000162972	4.57018	4.71527	4.6272	4.60802	4.45994	4.44337	4.58461
ENSG00000196141	6.56509	6.37636	6.50976	6.67385	6.52852	6.51937	6.5685
ENSG00000201649	1.66669	0.941668	0.767897	1.20508	0.594126	1.28727	0.594126
ENSG00000155729	5.61901	5.65704	5.67329	5.64649	5.60181	5.51371	5.43908
ENSG00000163535	4.00965	3.72731	4.04413	3.82755	4.83495	4.24439	4.70002
ENSG00000138356	6.32898	6.18177	6.24697	6.58418	6.23039	6.64534	5.5226
ENSG00000244301	2.4518	1.38291	1.66669	1.20508	1.97817	0.941668	0.594126
ENSG00000230408	1.28727	0.709973	0.767897	0.594126	0.982765	0.594126	1.7588
ENSG00000082153	6.50256	6.2583	6.14402	6.18285	6.46921	6.21748	6.40623
ENSG00000013441	7.20791	7.11731	7.52312	7.29537	7.47968	7.2884	7.21336
ENSG00000252759	2.12653	2.11148	2.37246	2.22936	3.05311	1.80285	2.32255
ENSG00000240344	5.06609	5.08202	5.04723	5.10269	5.04155	4.93756	5.22384
ENSG00000201499	1.12288	1.28727	0.594126	1.20508	1.71476	1.58855	1.7588
ENSG00000196290	5.23136	5.36308	5.24943	5.11127	5.0563	5.05879	5.38334
ENSG00000252916	0.594126	1.28727	1.20508	1.53646	0.65205	0.941668	0.594126
ENSG00000115942	5.99688	5.99356	6.05834	6.00324	5.90432	5.8005	5.9972
ENSG00000183308	0.594126	1.8821	0.941668	0.594126	0.65205	0.594126	1.7588
ENSG00000155744	6.72784	6.65313	6.44421	6.6669	6.68341	6.49933	6.5372
ENSG00000225695	2.56824	1.8821	2.74804	2.64471	2.66259	2.54916	2.93583
ENSG00000226658	2.62683	2.64471	2.91586	3.28578	2.90853	2.90853	2.78913
ENSG00000119013	5.18305	5.26692	4.92534	4.79243	4.64102	4.71404	5.22185
ENSG00000273975	1.12288	0.65205	0	0.941668	0.65205	0.941668	2.11148
ENSG00000232719	1.92319	1.92319	1.86302	1.47854	2.21574	1.7588	2.11148
ENSG00000003402	8.13443	8.01028	8.04876	8.12865	8.53643	8.3495	8.22486
ENSG00000232133	2.58731	2.92948	2.73987	2.78181	3.46258	3.22084	3.49063
ENSG00000226312	5.7193	5.65097	5.60929	5.49039	6.29768	6.01893	5.95983
ENSG00000238829	1.86302	2.14158	2.22936	2.15841	2.80502	2.37246	2.11148
ENSG00000235579	2.20213	2.14158	2.35884	2.40776	2.66259	2.90189	2.91586
ENSG00000003400	5.76369	5.59806	5.70816	5.83706	6.6846	6.94229	7.0225
ENSG00000227348	2.64471	2.52714	1.86302	2.73987	3.07114	3.22084	3.1007
ENSG00000225796	2.5067	2.11148	1.995	2.48625	3.72731	3.56936	3.59817
ENSG00000235318	1.12288	0.709973	1.86302	0	1.44666	2.06278	1.92319
ENSG00000064012	5.69392	5.55701	5.50029	5.77448	6.56274	6.14755	6.63905
ENSG00000155749	3.4543	3.43372	2.95052	3.47032	3.8799	3.56238	3.98367
ENSG00000115993	6.55113	6.48607	6.38024	6.6152	6.66052	6.49913	6.78066
ENSG00000082146	4.64476	4.93556	4.38594	4.2701	4.33811	4.18933	4.96545
ENSG00000213090	3.42958	3.36056	3.08922	3.28578	3.59446	3.38703	3.92913
ENSG00000155754	3.1952	3.49063	3.59817	3.05311	2.9428	2.71532	2.78913
ENSG00000155755	6.2287	6.22031	6.33508	6.37222	5.71838	5.34175	5.19724
ENSG00000082126	1.8821	1.8821	1.35103	1.7588	2.44037	1.58855	1.97817
ENSG00000003393	6.51788	6.32141	6.41883	6.48762	6.28892	6.2287	6.21115
ENSG00000230799	2.77364	3.15194	3.36482	3.21544	2.90853	3.46661	3.11213
ENSG00000138395	3.1952	3.22667	3.34174	3.80805	2.87278	3.73391	3.26596
